
> web@0.1.0 dev
> next dev

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.0.105:3000
- Environments: .env.local

✓ Starting...
✓ Ready in 316ms
 GET / 200 in 339ms (compile: 223ms, render: 115ms)
 GET /api/dashboard/articles 200 in 163ms (compile: 2ms, render: 161ms)
 GET /api/engine/trends 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/engine/trends 200 in 6ms (compile: 3ms, render: 3ms)
 GET /admin/dashboard 200 in 132ms (compile: 46ms, render: 86ms)
 GET /api/engine/trends 200 in 4ms (compile: 964µs, render: 3ms)
 GET /api/dashboard/articles 200 in 147ms (compile: 4ms, render: 143ms)
 GET /api/dashboard/articles 200 in 135ms (compile: 2ms, render: 133ms)
 GET /admin/dashboard 200 in 46ms (compile: 3ms, render: 44ms)
 GET /api/engine/trends 200 in 4ms (compile: 1472µs, render: 2ms)
 GET /api/dashboard/articles 200 in 71ms (compile: 4ms, render: 66ms)
 GET /api/dashboard/articles 200 in 144ms (compile: 1904µs, render: 142ms)
 GET /api/dashboard/articles 200 in 136ms (compile: 1619µs, render: 134ms)
 GET /api/dashboard/articles 200 in 144ms (compile: 3ms, render: 142ms)
 GET /api/dashboard/articles 200 in 155ms (compile: 3ms, render: 153ms)
 GET /api/dashboard/articles 200 in 146ms (compile: 1670µs, render: 144ms)
 GET /api/dashboard/articles 200 in 156ms (compile: 2ms, render: 154ms)
 GET /api/dashboard/articles 200 in 141ms (compile: 2ms, render: 138ms)
 GET /api/dashboard/articles 200 in 139ms (compile: 3ms, render: 136ms)
 GET /api/dashboard/articles 200 in 152ms (compile: 2ms, render: 150ms)
 GET /api/dashboard/articles 200 in 128ms (compile: 1193µs, render: 127ms)
 GET /api/dashboard/articles 200 in 147ms (compile: 947µs, render: 146ms)
 GET /api/dashboard/articles 200 in 144ms (compile: 1094µs, render: 143ms)
 GET /api/dashboard/articles 200 in 175ms (compile: 5ms, render: 170ms)
 GET /api/dashboard/articles 200 in 188ms (compile: 2ms, render: 185ms)
 GET /admin/dashboard 200 in 35ms (compile: 1726µs, render: 34ms)
 GET /api/engine/trends 200 in 3ms (compile: 1417µs, render: 1875µs)
 GET /api/dashboard/articles 200 in 85ms (compile: 4ms, render: 81ms)
 GET /api/dashboard/articles 200 in 158ms (compile: 3ms, render: 155ms)
 GET /api/dashboard/articles 200 in 135ms (compile: 1290µs, render: 134ms)
 GET /api/dashboard/articles 200 in 145ms (compile: 1798µs, render: 143ms)
 GET /api/dashboard/articles 200 in 132ms (compile: 1276µs, render: 131ms)
 GET /api/dashboard/articles 200 in 142ms (compile: 1150µs, render: 141ms)
 GET /api/dashboard/articles 200 in 148ms (compile: 4ms, render: 144ms)
 GET /api/dashboard/articles 200 in 138ms (compile: 2ms, render: 136ms)
 GET /api/dashboard/articles 200 in 152ms (compile: 2ms, render: 149ms)
 GET /api/dashboard/articles 200 in 149ms (compile: 3ms, render: 146ms)
✓ Compiled in 28ms
 GET /api/dashboard/articles 200 in 148ms (compile: 2ms, render: 146ms)
 GET /api/dashboard/articles 200 in 136ms (compile: 1642µs, render: 134ms)
 GET /api/dashboard/articles 200 in 143ms (compile: 1587µs, render: 142ms)
 GET /api/dashboard/articles 200 in 296ms (compile: 3ms, render: 294ms)
 GET /api/dashboard/articles 200 in 212ms (compile: 2ms, render: 210ms)
 GET /api/dashboard/articles 200 in 266ms (compile: 2ms, render: 264ms)
 GET /api/dashboard/articles 200 in 202ms (compile: 1440µs, render: 200ms)
 GET /api/dashboard/articles 200 in 180ms (compile: 3ms, render: 176ms)
 GET /api/dashboard/articles 200 in 198ms (compile: 2ms, render: 196ms)
 GET /admin/dashboard 200 in 129ms (compile: 48ms, render: 81ms)
 GET /api/engine/trends 200 in 4ms (compile: 1099µs, render: 2ms)
 GET /api/dashboard/articles 200 in 121ms (compile: 4ms, render: 117ms)
 GET /api/engine/trends 200 in 5ms (compile: 3ms, render: 2ms)
 GET /api/dashboard/articles 200 in 172ms (compile: 1858µs, render: 170ms)
 GET /admin/dashboard 200 in 57ms (compile: 4ms, render: 53ms)
 GET /api/engine/trends 200 in 3ms (compile: 1054µs, render: 1718µs)
 GET /api/dashboard/articles 200 in 117ms (compile: 3ms, render: 114ms)
 GET /admin/dashboard 200 in 51ms (compile: 4ms, render: 47ms)
 GET /api/engine/trends 200 in 4ms (compile: 1166µs, render: 2ms)
 GET /api/dashboard/articles 200 in 114ms (compile: 4ms, render: 110ms)
 GET /api/dashboard/articles 200 in 207ms (compile: 6ms, render: 201ms)
 GET /api/dashboard/articles 200 in 184ms (compile: 1960µs, render: 182ms)
 GET /api/dashboard/articles 200 in 186ms (compile: 2ms, render: 183ms)
 GET /api/dashboard/articles 200 in 228ms (compile: 2ms, render: 226ms)
 GET /api/dashboard/articles 200 in 171ms (compile: 3ms, render: 168ms)
 GET /api/dashboard/articles 200 in 174ms (compile: 1897µs, render: 172ms)
 GET /api/dashboard/articles 200 in 160ms (compile: 1278µs, render: 158ms)
 GET /api/dashboard/articles 200 in 200ms (compile: 3ms, render: 197ms)
 GET /api/dashboard/articles 200 in 189ms (compile: 3ms, render: 186ms)
 GET /api/dashboard/articles 200 in 212ms (compile: 3ms, render: 209ms)
 GET /api/dashboard/articles 200 in 170ms (compile: 3ms, render: 168ms)
 GET /api/dashboard/articles 200 in 181ms (compile: 3ms, render: 178ms)
 GET /api/dashboard/articles 200 in 176ms (compile: 3ms, render: 172ms)
 GET /api/dashboard/articles 200 in 163ms (compile: 1263µs, render: 162ms)
 GET /api/dashboard/articles 200 in 187ms (compile: 3ms, render: 184ms)
 GET /api/dashboard/articles 200 in 182ms (compile: 4ms, render: 178ms)
 GET /api/dashboard/articles 200 in 179ms (compile: 3ms, render: 176ms)
 GET /api/dashboard/articles 200 in 175ms (compile: 3ms, render: 172ms)
 GET /api/dashboard/articles 200 in 151ms (compile: 3ms, render: 148ms)
 GET /api/dashboard/articles 200 in 163ms (compile: 3ms, render: 160ms)
 GET /api/dashboard/articles 200 in 172ms (compile: 3ms, render: 169ms)
 GET /api/dashboard/articles 200 in 154ms (compile: 2ms, render: 152ms)
 GET /api/dashboard/articles 200 in 165ms (compile: 3ms, render: 162ms)
 GET /api/dashboard/articles 200 in 158ms (compile: 3ms, render: 156ms)
 GET /api/dashboard/articles 200 in 154ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 186ms (compile: 3ms, render: 184ms)
 GET /api/dashboard/articles 200 in 142ms (compile: 3ms, render: 139ms)
 GET /api/dashboard/articles 200 in 138ms (compile: 2ms, render: 135ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 4ms, render: 150ms)
 GET /api/dashboard/articles 200 in 140ms (compile: 1545µs, render: 138ms)
 GET /api/dashboard/articles 200 in 154ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 157ms (compile: 2ms, render: 154ms)
 GET /admin/dashboard 200 in 36ms (compile: 1478µs, render: 34ms)
 GET /api/engine/trends 200 in 3ms (compile: 1469µs, render: 1794µs)
 GET /api/dashboard/articles 200 in 87ms (compile: 3ms, render: 83ms)
 GET /admin/dashboard 200 in 53ms (compile: 3ms, render: 50ms)
 GET /api/engine/trends 200 in 4ms (compile: 2ms, render: 1826µs)
 GET /api/dashboard/articles 200 in 94ms (compile: 4ms, render: 90ms)
 GET /api/engine/trends 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/dashboard/articles 200 in 156ms (compile: 3ms, render: 153ms)
 GET /api/dashboard/articles 200 in 147ms (compile: 3ms, render: 145ms)
 GET /api/dashboard/articles 200 in 157ms (compile: 3ms, render: 154ms)
 GET /api/dashboard/articles 200 in 145ms (compile: 1901µs, render: 143ms)
 GET /api/dashboard/articles 200 in 145ms (compile: 3ms, render: 142ms)
 GET /api/dashboard/articles 200 in 133ms (compile: 1110µs, render: 132ms)
 GET /api/dashboard/articles 200 in 148ms (compile: 2ms, render: 146ms)
 GET /api/dashboard/articles 200 in 144ms (compile: 3ms, render: 141ms)
 GET /api/dashboard/articles 200 in 136ms (compile: 1109µs, render: 135ms)
 GET /api/dashboard/articles 200 in 179ms (compile: 3ms, render: 177ms)
 GET /api/dashboard/articles 200 in 146ms (compile: 3ms, render: 143ms)
 GET /api/dashboard/articles 200 in 128ms (compile: 1133µs, render: 127ms)
 GET /api/dashboard/articles 200 in 158ms (compile: 2ms, render: 156ms)
 GET /api/dashboard/articles 200 in 137ms (compile: 1705µs, render: 136ms)
 GET /api/dashboard/articles 200 in 146ms (compile: 2ms, render: 144ms)
 GET /api/dashboard/articles 200 in 157ms (compile: 3ms, render: 153ms)
 GET /api/dashboard/articles 200 in 143ms (compile: 3ms, render: 141ms)
 GET /api/dashboard/articles 200 in 151ms (compile: 3ms, render: 148ms)
 GET /api/dashboard/articles 200 in 145ms (compile: 3ms, render: 142ms)
 GET /api/dashboard/articles 200 in 139ms (compile: 2ms, render: 136ms)
 GET /api/dashboard/articles 200 in 132ms (compile: 2ms, render: 130ms)
 GET /api/dashboard/articles 200 in 149ms (compile: 1813µs, render: 147ms)
 GET /admin/dashboard 200 in 36ms (compile: 1675µs, render: 34ms)
 GET /api/engine/trends 200 in 3ms (compile: 1032µs, render: 1832µs)
 GET /api/dashboard/articles 200 in 82ms (compile: 3ms, render: 79ms)
 GET /api/dashboard/articles 200 in 167ms (compile: 3ms, render: 164ms)
 GET /api/engine/trends 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/dashboard/articles 200 in 143ms (compile: 1627µs, render: 141ms)
 GET /api/dashboard/articles 200 in 158ms (compile: 1896µs, render: 156ms)
 GET /admin/dashboard 200 in 38ms (compile: 1433µs, render: 37ms)
 GET /api/engine/trends 200 in 3ms (compile: 1038µs, render: 1685µs)
 GET /api/dashboard/articles 200 in 101ms (compile: 3ms, render: 98ms)
 GET /api/dashboard/articles 200 in 176ms (compile: 2ms, render: 173ms)
 GET /api/dashboard/articles 200 in 135ms (compile: 1544µs, render: 134ms)
 GET /api/dashboard/articles 200 in 146ms (compile: 1473µs, render: 145ms)
 GET /api/dashboard/articles 200 in 135ms (compile: 2ms, render: 133ms)
 GET /api/dashboard/articles 200 in 137ms (compile: 2ms, render: 135ms)
 GET /api/dashboard/articles 200 in 157ms (compile: 3ms, render: 154ms)
 GET /api/dashboard/articles 200 in 139ms (compile: 2ms, render: 136ms)
 GET /api/dashboard/articles 200 in 139ms (compile: 1803µs, render: 137ms)
 GET /api/dashboard/articles 200 in 141ms (compile: 2ms, render: 139ms)
 GET /api/dashboard/articles 200 in 165ms (compile: 2ms, render: 162ms)
 GET /api/dashboard/articles 200 in 156ms (compile: 2ms, render: 154ms)
 GET /api/dashboard/articles 200 in 140ms (compile: 2ms, render: 138ms)
 GET /api/dashboard/articles 200 in 149ms (compile: 3ms, render: 147ms)
 GET /api/dashboard/articles 200 in 136ms (compile: 2ms, render: 134ms)
 GET /api/dashboard/articles 200 in 150ms (compile: 3ms, render: 147ms)
 GET /api/dashboard/articles 200 in 140ms (compile: 3ms, render: 137ms)
 GET /api/dashboard/articles 200 in 183ms (compile: 3ms, render: 180ms)
 GET /api/dashboard/articles 200 in 157ms (compile: 3ms, render: 153ms)
 GET /api/dashboard/articles 200 in 142ms (compile: 3ms, render: 140ms)
 GET /api/dashboard/articles 200 in 144ms (compile: 3ms, render: 141ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 1299µs, render: 151ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 2ms, render: 151ms)
 GET /api/dashboard/articles 200 in 142ms (compile: 3ms, render: 140ms)
 GET /admin/dashboard 200 in 47ms (compile: 2ms, render: 45ms)
 GET /api/engine/trends 200 in 3ms (compile: 1161µs, render: 1829µs)
 GET /api/dashboard/articles 200 in 75ms (compile: 3ms, render: 72ms)
 GET /api/dashboard/articles 200 in 275ms (compile: 3ms, render: 273ms)
 GET /api/dashboard/articles 200 in 204ms (compile: 2ms, render: 202ms)
 GET /admin/dashboard 200 in 48ms (compile: 4ms, render: 45ms)
 GET /api/engine/trends 200 in 3ms (compile: 970µs, render: 1616µs)
 GET /api/dashboard/articles 200 in 117ms (compile: 3ms, render: 114ms)
 GET /admin/dashboard 200 in 53ms (compile: 4ms, render: 49ms)
 GET /api/engine/trends 200 in 3ms (compile: 1035µs, render: 1742µs)
 GET /api/dashboard/articles 200 in 121ms (compile: 3ms, render: 117ms)
 GET /admin/dashboard 200 in 36ms (compile: 3ms, render: 34ms)
 GET /api/engine/trends 200 in 2ms (compile: 917µs, render: 1529µs)
 GET /api/dashboard/articles 200 in 115ms (compile: 3ms, render: 112ms)
 GET /api/dashboard/articles 200 in 196ms (compile: 2ms, render: 194ms)
 GET /api/dashboard/articles 200 in 195ms (compile: 4ms, render: 191ms)
 GET /api/dashboard/articles 200 in 238ms (compile: 3ms, render: 235ms)
 GET /api/dashboard/articles 200 in 178ms (compile: 4ms, render: 174ms)
 GET /api/dashboard/articles 200 in 178ms (compile: 3ms, render: 174ms)
 GET /api/dashboard/articles 200 in 163ms (compile: 1185µs, render: 162ms)
 GET /api/dashboard/articles 200 in 214ms (compile: 2ms, render: 211ms)
 GET /api/dashboard/articles 200 in 179ms (compile: 1088µs, render: 178ms)
 GET /api/dashboard/articles 200 in 172ms (compile: 3ms, render: 169ms)
 GET /api/dashboard/articles 200 in 198ms (compile: 4ms, render: 193ms)
 GET /api/dashboard/articles 200 in 178ms (compile: 3ms, render: 176ms)
 GET /api/dashboard/articles 200 in 181ms (compile: 3ms, render: 178ms)
 GET /api/dashboard/articles 200 in 170ms (compile: 2ms, render: 168ms)
 GET /api/dashboard/articles 200 in 178ms (compile: 3ms, render: 175ms)
 GET /api/dashboard/articles 200 in 178ms (compile: 4ms, render: 174ms)
 GET /api/dashboard/articles 200 in 166ms (compile: 4ms, render: 163ms)
 GET /api/dashboard/articles 200 in 173ms (compile: 5ms, render: 168ms)
 GET /api/dashboard/articles 200 in 193ms (compile: 4ms, render: 189ms)
 GET /api/dashboard/articles 200 in 178ms (compile: 4ms, render: 174ms)
 GET /api/dashboard/articles 200 in 159ms (compile: 4ms, render: 156ms)
 GET /api/dashboard/articles 200 in 177ms (compile: 3ms, render: 174ms)
 GET /api/dashboard/articles 200 in 160ms (compile: 3ms, render: 157ms)
 GET /api/dashboard/articles 200 in 213ms (compile: 4ms, render: 210ms)
 GET /api/dashboard/articles 200 in 162ms (compile: 3ms, render: 159ms)
 GET /api/dashboard/articles 200 in 165ms (compile: 2ms, render: 163ms)
 GET /api/dashboard/articles 200 in 217ms (compile: 3ms, render: 215ms)
 GET /api/dashboard/articles 200 in 148ms (compile: 3ms, render: 145ms)
 GET /api/dashboard/articles 200 in 156ms (compile: 3ms, render: 154ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 161ms (compile: 4ms, render: 157ms)
 GET /api/dashboard/articles 200 in 179ms (compile: 3ms, render: 177ms)
 GET /api/dashboard/articles 200 in 162ms (compile: 3ms, render: 159ms)
 GET /api/dashboard/articles 200 in 141ms (compile: 3ms, render: 138ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 4ms, render: 149ms)
 GET /api/dashboard/articles 200 in 158ms (compile: 4ms, render: 154ms)
 GET /api/dashboard/articles 200 in 151ms (compile: 3ms, render: 148ms)
 GET /api/dashboard/articles 200 in 160ms (compile: 4ms, render: 156ms)
 GET /api/dashboard/articles 200 in 168ms (compile: 4ms, render: 164ms)
 GET /api/dashboard/articles 200 in 181ms (compile: 3ms, render: 178ms)
 GET /api/dashboard/articles 200 in 147ms (compile: 4ms, render: 144ms)
 GET /api/dashboard/articles 200 in 141ms (compile: 2ms, render: 139ms)
 GET /api/dashboard/articles 200 in 160ms (compile: 4ms, render: 157ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 145ms (compile: 3ms, render: 142ms)
 GET /api/dashboard/articles 200 in 158ms (compile: 3ms, render: 155ms)
 GET /api/dashboard/articles 200 in 143ms (compile: 4ms, render: 138ms)
 GET /api/dashboard/articles 200 in 147ms (compile: 2ms, render: 145ms)
 GET /api/dashboard/articles 200 in 140ms (compile: 3ms, render: 137ms)
 GET /api/dashboard/articles 200 in 148ms (compile: 3ms, render: 145ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 151ms (compile: 2ms, render: 148ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 1211µs, render: 152ms)
 GET /api/dashboard/articles 200 in 141ms (compile: 1550µs, render: 140ms)
 GET /api/dashboard/articles 200 in 151ms (compile: 3ms, render: 148ms)
 GET /api/dashboard/articles 200 in 186ms (compile: 3ms, render: 184ms)
 GET /api/dashboard/articles 200 in 145ms (compile: 4ms, render: 141ms)
 GET /api/dashboard/articles 200 in 144ms (compile: 4ms, render: 140ms)
 GET /api/dashboard/articles 200 in 155ms (compile: 3ms, render: 153ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 161ms (compile: 3ms, render: 158ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 146ms (compile: 3ms, render: 143ms)
 GET /api/dashboard/articles 200 in 150ms (compile: 3ms, render: 147ms)
 GET /api/dashboard/articles 200 in 142ms (compile: 3ms, render: 140ms)
 GET /api/dashboard/articles 200 in 146ms (compile: 3ms, render: 144ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 148ms (compile: 3ms, render: 145ms)
 GET /api/dashboard/articles 200 in 157ms (compile: 2ms, render: 154ms)
 GET /api/dashboard/articles 200 in 148ms (compile: 3ms, render: 145ms)
 GET /api/dashboard/articles 200 in 143ms (compile: 2ms, render: 141ms)
 GET /api/dashboard/articles 200 in 171ms (compile: 3ms, render: 168ms)
 GET /api/dashboard/articles 200 in 149ms (compile: 3ms, render: 145ms)
 GET /api/dashboard/articles 200 in 148ms (compile: 3ms, render: 145ms)
 GET /api/dashboard/articles 200 in 149ms (compile: 3ms, render: 146ms)
 GET /api/dashboard/articles 200 in 149ms (compile: 3ms, render: 146ms)
 GET /api/dashboard/articles 200 in 145ms (compile: 3ms, render: 142ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 3ms, render: 150ms)
 GET /api/dashboard/articles 200 in 155ms (compile: 3ms, render: 153ms)
 GET /api/dashboard/articles 200 in 138ms (compile: 3ms, render: 136ms)
 GET /api/dashboard/articles 200 in 148ms (compile: 2ms, render: 145ms)
 GET /api/dashboard/articles 200 in 150ms (compile: 3ms, render: 148ms)
 GET /api/dashboard/articles 200 in 152ms (compile: 3ms, render: 149ms)
 GET /api/dashboard/articles 200 in 141ms (compile: 3ms, render: 138ms)
 GET /api/dashboard/articles 200 in 150ms (compile: 4ms, render: 146ms)
 GET /api/dashboard/articles 200 in 144ms (compile: 3ms, render: 141ms)
 GET /api/dashboard/articles 200 in 153ms (compile: 3ms, render: 151ms)
 GET /api/dashboard/articles 200 in 173ms (compile: 2ms, render: 171ms)
 GET /api/dashboard/articles 200 in 155ms (compile: 3ms, render: 151ms)
 GET /api/dashboard/articles 200 in 172ms (compile: 3ms, render: 169ms)
 GET /admin/dashboard 200 in 38ms (compile: 1486µs, render: 37ms)
 GET /api/dashboard/articles 200 in 175ms (compile: 829µs, render: 174ms)
 GET /admin/dashboard 200 in 51ms (compile: 5ms, render: 46ms)
 GET /api/engine/trends 200 in 1541ms (compile: 26ms, render: 1515ms)
 GET /api/dashboard/articles 200 in 167ms (compile: 4ms, render: 163ms)
 GET /api/engine/trends 200 in 2.4s (compile: 1315µs, render: 2.4s)
 GET /api/dashboard/articles 200 in 142ms (compile: 4ms, render: 138ms)
 GET /api/dashboard/articles 200 in 141ms (compile: 3ms, render: 138ms)
 GET /api/dashboard/articles 200 in 149ms (compile: 4ms, render: 145ms)
 GET /api/dashboard/articles 200 in 141ms (compile: 1644µs, render: 139ms)
 GET /api/dashboard/articles 200 in 139ms (compile: 1264µs, render: 138ms)
 GET /api/dashboard/articles 200 in 134ms (compile: 1232µs, render: 133ms)
 GET /api/dashboard/articles 200 in 147ms (compile: 2ms, render: 145ms)
 GET /api/dashboard/articles 200 in 184ms (compile: 3ms, render: 181ms)
 GET /api/dashboard/articles 200 in 155ms (compile: 3ms, render: 152ms)
